866,2004
872,2004
875,1998
877,1978
888,1990
890,1966
891,1965
897,1952
901,2001
903,1978
906,1973
907,1965
909,1966
910,1992
913,1973
915,1975
918,1995
922,1985
923,1961
926,1989
928,1981
930,1989
931,1976
932,1982
934,1966
937,1953
939,1972
942,1965
944,1976
954,1985
961,1986
962,1996
966,1977
968,1986
971,1994
978,1964
981,1960
984,1978
988,1992
992,1950
994,2002
995,1984
998,1956
1000,1991
1005,1973
1008,1967
1011,1998
1012,1967
1014,1960
1017,1996
1020,1993
1023,2001
1028,2003
1030,1960
1035,1987
1037,1956
1038,1968
1043,1958
1044,1964
1045,1992
1047,1992
1052,1956
1057,1952
1058,1971
1060,1957
1065,1983
1067,1989
1068,1952
1071,1960
1078,1970
1084,1989
1087,1953
1089,1980
1093,1970
1095,1988
1096,1961
1100,1975
1104,1997
1109,1992
1115,1984
1116,1976
1124,1971
1136,1958
1139,2001
1140,1956
1143,1953
1144,1950
1145,1960
1146,1994
1148,2002
1150,1954
1153,1951
1154,1953
1157,1960
1158,1964
1160,1979
1169,1995
1173,1981
1175,1973
1176,1984
1177,1970
1179,1986
1185,2000
1186,1976
1189,1978
1195,1962
1202,1964
1203,1950
1204,2001
1205,1992
1206,1962
1210,2002
1211,1963
1213,1999
1215,1990
1216,1966
1220,2004
1224,1990
1228,1973
1229,1985
1230,1970
1234,1957
1237,1970
1245,1984
1248,1974
1250,1968
1251,1975
1253,1996
1255,1991
1262,1992
1264,1984
1265,1994
1270,1976
1273,1953
1276,1964
1278,1975
1280,1986
1281,1952
1282,1969
1284,1969
1287,1999
1288,1952
1291,1969
1294,1952
1296,1970
1298,1984
1304,1993
1307,1984
1309,2001
1310,2001
1315,1995
1317,1987
1319,1971
1320,1966
1321,1990
1322,1970
1324,1975
1325,2001
1328,1984
1330,1956
1332,1970
1340,1982
1342,2001
1345,1953
1348,1960
1351,1992
1352,1990
1354,1990
1357,2001
1360,1967
1364,1952
1367,1981
1370,1972
1373,1985
1376,1954
1379,1998
1382,1995
1385,1995
1387,1994
1390,1986
1393,1980
1398,1998
1399,1980
1402,1995
1405,1959
1409,1995
1412,1989
1415,1967
1418,1956
1424,1964
1427,1973
1431,1979
1433,1981
1434,1989
1437,1983
1440,2003
1443,1957
1448,1989
1450,1980
1453,1956
1467,1958
1468,1971
1469,1959
1472,1961
1474,1956
1475,2001
1482,1998
1483,1961
1484,2001
1486,2000
1490,1991
1491,1990
1493,1989
1494,1994
1499,1964
1502,1977
1505,1984
1506,1981
1512,2001
1515,1960
1520,1971
1522,1971
1525,1989
1528,1995
1529,1961
1530,1962
1533,1986
1536,1994
1537,1970
1540,1964
1541,1995
1543,1972
1545,1962
1548,1989
1550,1984
1551,1959
1554,2002
1555,1966
1558,1969
1559,2002
1562,1973
1563,1957
1566,1952
1569,1951
1575,1970
1576,1957
1579,1959
1584,1977
1586,1976
1589,1961
1593,1953
1595,1984
1596,1980
1600,1956
1606,1950
1608,1956
1619,1981
1622,1976
1625,1967
1627,1999
1629,1954
1630,1955
1632,1967
1635,1950
1637,1962
1638,1998
1640,1954
1641,1970
1643,1976
1646,1989
1649,1972
1655,1968
1656,1981
1657,1988
1661,1961
1672,1964
1674,1956
1684,1989
1687,1970
1690,2001
1691,1982
1693,1985
1696,1996
1705,2002
1708,1997
1711,1970
1713,2000
1718,2002
1720,1969
1722,1964
1725,1968
1738,1963
1740,1959
1742,1950
1744,1994
1745,1953
1753,1999
1759,1980
1762,1962
1764,1997
1766,1967
1767,1974
1768,1981
1771,1988
1773,1980
1778,1953
1781,1951
1783,1978
1786,1951
1787,1982
1790,1995
1793,1965
1796,1995
1797,1995
1802,1955
1803,2004
1812,1950
1813,1972
1815,1965
1816,1970
1823,1997
1825,1976
1829,1964
1831,1978
1834,1969
1837,1972
1840,2004
1842,1966
1844,1967
1846,1990
1848,1988
1849,1998
1851,1990
1853,1959
1856,1967
1860,1972
1869,1990
1875,1980
1878,1957
1880,1968
1883,2000
1888,1978
1891,1990
1894,1976
1898,1964
1901,1960
1904,1954
1906,1961
1909,1953
1916,1952
1921,1974
1924,1950
1930,1964
1933,1983
1934,1954
1936,1996
1942,1971
1943,1998
1947,1966
1955,1980
1958,1964
1964,1983
1967,2000
1969,1977
1972,1998
1976,2004
1980,1973
1982,1992
1987,1968
1989,1998
1990,1994
1996,1970
1999,1977
2002,1992
2005,1970
2015,1977
2020,1958
2021,1957
2024,1965
2025,1976
2028,1992
2031,1971
2040,1963
2044,2001
2048,1952
2051,1956
2053,1958
2059,1963
2061,1967
2064,1992
2066,1977
2068,1953
2070,2004
2071,1998
2072,1979
2081,1988
2084,1951
2085,1989
2087,1984
2097,1975
2098,1961
2106,1969
2107,1988
2110,1987
2117,1994
2118,1976
2124,1972
2127,2001
2130,1980
2133,1977
2136,1966
2140,1999
2154,1979
2157,1975
2159,1993
2161,1999
2162,1953
2166,1996
2167,2002
2168,1967
2171,1955
2172,1975
2173,1970
2176,1997
2178,1961
2179,2004
2182,1984
2186,1956
2187,1989
2189,1957
2199,1951
2205,1993
2209,2002
2213,1961
2216,1970
2218,1951
2222,1955
2223,1998
2227,1953
2229,1965
2233,1952
2234,1977
2237,1951
2241,2004
2245,1971
2247,1982
2249,1974
2250,1995
2251,1993
2253,1968
2254,2000
2257,1990
2259,1983
2261,1995
2262,1990
2263,1953
2266,1978
2267,1979
2270,2003
2272,1990
2273,1970
2281,1952
2286,1950
2288,1997
2289,2000
2296,1976
2297,1952
2298,1964
2299,1991
2306,1962
2308,1957
2309,1962
2311,1983
2315,1960
2316,1989
2323,1997
2324,1974
2327,1984
2330,1998
2334,1964
2336,2001
2337,1968
2339,1996
2344,1965
2349,1997
2355,1990
2358,1960
2359,1968
2362,1983
2363,2003
2370,1953
2371,1969
2372,2004
2374,1990
2375,1998
2377,1954
2382,1961
2387,1961
2390,1951
2405,1976
2407,1976
2408,1987
2412,1959
2414,1975
2416,1984
2417,1961
2423,1970
2426,1995
2430,1987
2432,1963
2437,1957
2441,1973
2446,1954
2449,1998
2453,1956
2458,1958
2461,1967
2463,1963
2464,1957
2467,1991
2468,1981
2474,1990
2476,1959
2478,1983
2482,1961
2483,1956
2486,1997
2491,1983
2492,1986
2495,1994
2496,1951
2502,2003
2504,1994
2507,1989
2508,1963
2511,1966
2513,1952
2516,2004
2519,1975
2523,2003
2528,1973
2532,1969
2535,1952
2537,1999
2539,1985
2543,2002
2550,1957
2555,2001
2557,1969
2560,1984
2563,1958
2565,1955
2566,1958
2570,1971
2573,1983
2576,2004
2579,1960
2580,1995
2587,1985
2590,1975
2593,1982
2596,1972
2599,1981
2601,1955
2603,1959
2607,1969
2609,1968
2611,1963
2612,1987
2613,2002
2614,1988
2615,1959
2618,2002
2619,1969
2625,1952
2628,1978
2630,1956
2631,1977
2634,1967
2637,2000
2640,1994
2643,2003
2646,1958
2647,1978
2653,1964
2656,1965
2666,1955
2671,1963
2679,1955
2680,1962
2681,1996
2683,1987
2685,1964
2688,1957
2689,1982
2691,1957
2693,1995
2695,1975
2698,1971
2700,1999
2703,1983
2704,1972
2706,1963
2708,1950
2711,1960
2716,1959
2719,1992
2720,1976
2723,1955
2726,1985
2730,1967
2731,1971
2736,1979
2739,1957
2741,1977
2746,1991
2748,1999
2750,1956
2752,1981
2757,1953
2758,1975
2761,1987
2764,1984
2766,1966
2772,2003
2775,1981
2778,1970
2780,1996
2781,1968
2785,1996
2788,2004
2792,1963
2795,2000
2796,1995
2798,2000
2800,1996
2803,1989
2804,1982
2807,1958
2811,1953
2813,1979
2814,1966
2817,1959
2818,1968
2819,1951
2823,1991
2828,1962
2830,1970
2833,1987
2835,1970
2836,1986
2837,1974
2839,1989
2842,1968
2846,1965
2849,1986
2851,1968
2857,1954
2860,1981
2864,1992
2865,1962
2866,1991
2871,1965
2874,1964
2875,1988
2878,1989
2881,1988
2884,1980
2887,1985
2890,1981
2891,2002
2895,1955
2898,1988
2901,1985
2908,1960
2911,1973
2912,1974
2914,1990
2916,1959
2917,1972
2923,1950
2924,1993
2926,1974
2929,1967
2931,2000
2933,1989
2936,1995
2937,1977
2945,1967
2947,1997
2950,1972
2952,1970
2955,1967
2958,1961
2964,1986
2967,1978
2968,1950
2971,1993
2972,1973
2973,1985
2976,1972
2979,1956
2980,1967
2985,2004
2988,1979
2991,1999
2993,1987
2997,1987
2999,1982
3002,1966
3003,1999
3004,1970
3006,2003
3009,1999
3011,1991
3014,1972
3016,1980
3019,1975
3022,1980
3026,1954
3029,2000
3031,1955
3033,1983
3036,1984
3039,1979
3040,1987
3041,1984
3046,1975
3053,1964
3055,1973
3058,1955
3059,1950
3063,1992
3065,1951
3066,1992
3067,1991
3069,1984
3072,1959
3073,1955
3077,1993
3078,1965
3086,1964
3088,1962
3089,2004
3092,1955
3097,1965
3099,1955
3100,1985
3109,1967
3112,1968
3119,1992
3121,1967
3122,1993
3129,1954
3133,1952
3136,1984
3139,1960
3142,1962
3143,1964
3150,2001
3154,1955
3158,1954
3161,1991
3162,1989
3164,1983
3166,1974
3167,1968
3170,1952
3173,1990
3175,1950
3179,1983
3181,1978
3183,1984
3185,1953
3188,1963
3193,2002
3196,1996
3205,1985
3209,1988
3211,1969
3212,1954
3217,1953
3219,1951
3222,1957
3224,1981
3226,1972
3229,1961
3232,1974
3233,1983
3234,1991
3235,2003
3238,1982
3242,1951
3244,1964
3249,1958
3255,1961
3258,1960
3259,1998
3261,1997
3262,1966
3267,1995
3274,1996
3276,1951
3280,1962
3284,1972
3287,2002
3289,1981
3291,1959
3297,1955
3300,1965
3303,1978
3309,1954
3310,1963
3311,1974
3314,1968
3317,1979
3318,1959
3319,1995
3322,2004
3325,1958
3326,1956
3327,1982
3330,1983
3332,1982
3337,2004
3339,1950
3345,2004
3348,1972
3350,2003
3355,1955
3359,1996
3362,1982
3363,1957
3365,1968
3367,1967
3372,1988
3373,1989
3374,1962
3383,1998
3384,1983
3386,1972
3389,2004
3392,1952
3399,1959
3402,1980
3414,2000
3417,1990
3420,1996
3425,1964
3434,1965
3441,1991
3444,1967
3447,1951
3448,1995
3451,2003
3455,1976
3458,1993
3460,1975
3463,1974
3466,1984
3469,1994
3472,1961
3475,1968
3481,1970
3484,1979
3486,1987
3494,1956
3496,1984
3500,1999
3503,1968
3505,1996
3507,1975
3508,1988
3514,1973
3516,1973
3523,1965
3524,1987
3528,1962
3531,1984
3534,2003
3536,1993
3539,1957
3540,1966
3543,1961
3547,1986
3548,1990
3550,1990
3552,1954
3554,1989
3559,1955
3562,1960
3566,1957
3576,1984
3578,1955
3584,1958
3591,1966
3592,1988
3595,1953
3603,1995
3604,1963
3610,1968
3613,1970
3614,1966
3617,1956
3618,1966
3621,1997
3622,1959
3623,1988
3625,2001
3626,1982
3631,1988
3634,1974
3637,1995
3638,1965
3640,1989
3642,1994
3646,1983
3647,1956
3653,1978
3654,2004
3661,1975
3664,1955
3668,1988
3669,1959
3671,1976
3672,1974
3675,1950
3678,1953
3680,2004
3683,1963
3686,1984
3692,1982
3695,1989
3697,1952
3700,1989
3704,1963
3705,1957
3707,1965
3715,1996
3717,1954
3719,1966
3722,1970
3723,1964
3726,1957
3727,1977
3731,1978
3733,1976
3735,1995
3743,1990
3749,1996
3752,1950
3754,1981
3756,1988
3759,2003
3762,1995
3763,1995
3768,1987
3771,1967
3773,1956
3781,1969
3782,1960
3783,1985
3784,1975
3787,1986
3791,1997
3794,1962
3796,1954
3797,1956
3798,2000
3801,1973
3802,1967
3803,1960
3810,1962
3813,2003
3814,1959
3822,1999
3827,1961
3829,1988
3831,1957
3834,1989
3837,1978
3839,1959
3841,1991
3842,1982
3845,1992
3847,1994
3849,1987
3852,1992
3856,1987
3860,1963
3863,1997
3868,1951
3874,2003
3876,1951
3878,1980
3881,1993
3883,1952
3885,1982
3888,1996
3891,1986
3892,2001
3893,1951
3894,1977
3896,1984
3898,1979
3900,1966
3903,2003
3906,1966
3909,1989
3912,1958
3914,1978
3916,1975
3917,1998
3920,1968
3925,1982
3928,1990
3930,1976
3936,1962
3939,1969
3942,1983
3946,1969
3948,1968
3949,1982
3952,1960
3955,1966
3956,1952
3962,1971
3965,1984
3967,1965
3968,1985
3970,1966
3972,1987
3973,1957
3978,2002
3980,2004
3984,1958
3985,1988
3986,1965
3987,1983
3989,1976
4007,1996
4010,1966
4014,1967
4016,1965
4019,1987
4020,1979
4021,1993
4024,1975
4027,1958
4028,1961
4030,1987
4031,2001
4036,1967
4037,1979
4038,1993
4039,1964
4040,1986
4041,1964
4042,1965
4045,1971
4048,1964
4053,1973
4058,1964
4060,1959
4061,2001
4067,1956
4070,1993
4072,1990
4076,2004
4079,1954
4080,1965
4083,1994
4085,2000
4093,2000
4095,2001
4100,1990
4106,2000
4107,1961
4108,1982
4111,1991
4113,1963
4118,1991
4124,1969
4129,1950
4130,1967
4131,1974
4135,1990
4137,2002
4139,1960
4141,1956
4143,1997
4147,1995
4156,1957
4157,1957
4159,1985
4161,1977
4163,1961
4164,2003
4167,1994
4170,1966
4177,1965
4178,1969
4181,1969
4182,1964
4187,1996
4188,1981
4192,1950
4202,2000
4203,2002
4210,1955
4212,2000
4220,1994
4222,1991
4223,1984
4224,1956
4225,1958
4226,1986
4229,1968
4232,1966
4233,1966
4234,1965
4235,1951
4237,1984
4241,1954
4248,1965
4249,1950
4252,1998
4255,1995
4257,1967
4260,1971
4263,1973
4266,1998
4267,1967
4272,1969
4278,1971
4281,1999
4286,1975
4289,1955
4290,2000
4292,1991
4294,1984
4297,1974
4299,1961
4300,1993
4303,1969
4305,1968
4306,1989
4309,1969
4312,1960
4313,2004
4316,1967
4318,1960
4319,1971
4320,1955
4323,1994
4325,1951
4328,1951
4331,1970
4334,1989
4337,1987
4340,1969
4341,1958
4342,1987
4345,1997
4348,2004
4350,1993
4352,1981
4357,1985
4360,1999
4364,1951
4369,1994
4370,1975
4373,2004
4376,1984
4378,1977
4380,1951
4386,1950
4390,1967
4395,1985
4396,1965
4400,1960
4401,1988
4403,1996
4406,1996
4409,1957
4413,1962
4415,1967
4417,1998
4423,1983
4424,1965
4426,1951
4427,1959
4429,1970
4434,1999
4436,1961
4438,1987
4441,1983
4444,1998
4446,1996
4453,1982
4456,1954
4459,2001
4460,2001
4461,1966
4464,1961
4467,1990
4469,1997
4472,1983
4474,1974
4475,1999
4480,1958
4482,1961
4484,1961
4487,1970
4490,1978
4493,2004
4494,1997
4497,1980
4504,1953
4510,1982
4513,1951
4516,1978
4517,1999
4521,1966
4526,1970
4528,1995
4531,1964
4532,1991
4535,1971
4537,1984
4540,1974
4541,1995
4542,1962
4550,1954
4552,1955
4554,1998
4556,1995
4568,2001
4571,1956
4575,1966
4576,1964
4580,1986
4584,1950
4593,2000
4597,1984
4598,1958
4601,1972
4605,1970
4608,1957
4611,1952
4612,1972
4614,1955
4619,1993
4622,1962
4625,1971
4627,1953
4631,1994
4637,1989
4645,1953
4646,1966
4650,1985
4652,2001
4653,1960
4656,1962
4659,1964
4660,1968
4661,1967
4662,1981
4667,1953
4670,1973
4672,1981
4673,1953
4675,1983
4677,1998
4680,1974
4682,1953
4686,1994
4687,1977
4688,1982
4696,1995
4699,1979
4702,1985
4705,1998
4710,1983
4711,2000
4713,1971
4716,2002
4719,1992
4726,2004
4729,1988
4732,1979
4733,1974
4734,1959
4737,1958
4739,1980
4740,1993
4743,1978
4746,1987
4747,1957
4749,2004
4751,1968
4752,1968
4754,2004
4755,1967
4758,1990
4760,1989
4764,1976
4770,1952
4775,1990
4777,1970
4779,1968
4781,1963
4783,1969
4786,1953
4794,1981
4799,1967
4809,2001
4813,2002
4816,1981
4817,1987
4823,1979
4826,1992
4832,1997
4838,2000
4839,1950
4846,1976
4851,1969
4854,1968
4857,1973
4861,1985
4864,1983
4871,1955
4874,1957
4876,1959
4880,1993
4881,1959
4886,1997
4889,1951
4894,2001
4898,1969
4902,1987
4908,1960
4911,1969
4913,1964
4915,1966
4920,1997
4923,1981
4924,1993
4925,1954
4928,1965
4930,1990
4933,1955
4936,1972
4941,1995
4942,2004
4944,1967
4945,1964
4946,1966
4947,1982
4950,1952
4954,1993
4955,1950
4957,1994
4961,1999
4967,1986
4969,1993
4972,1988
4974,1956
4977,1979
4978,1967
4980,1991
4982,1961
4985,1973
4988,1994
4990,1979
4993,1958
4995,1953
4997,1980
4998,1973
5000,1979
5002,1970
5003,1961
5004,1985
5007,1981
5010,1977
5012,1970
5014,1952
5016,1954
5019,1997
5023,1971
5025,1993
5027,1999
5028,1995
5029,1985
5033,1986
5039,1960
5040,1976
5042,2000
5045,1997
5049,1958
5052,1965
5057,1959
5060,2001
5062,1981
5065,1997
5067,1985
5068,1976
5070,1963
5073,1970
5074,1981
5076,1959
5078,2004
5079,1978
5082,1981
5083,1989
5086,1988
5092,1954
5095,1952
5097,1962
5098,1986
5101,1962
5104,1962
5106,1990
5109,1976
5112,1965
5113,1953
5118,1962
5121,1998
5125,1970
5126,1997
5137,1962
5139,1968
5141,1971
5147,1970
5150,1968
5154,1956
5158,1975
5161,1986
5165,1978
5168,1952
5172,1973
5173,1976
5174,1950
5179,1995
5181,1963
5182,1957
5185,1967
5188,1979
5190,1992
5196,1997
5203,1978
5206,1978
5209,1973
5211,1975
5213,1992
5216,2002
5217,1998
5219,1983
5220,1953
5224,1961
5227,1994
5232,1974
5234,1973
5236,1984
5237,1955
5240,1968
5242,1998
5244,2000
5245,2002
5248,1979
5250,1984
5251,1957
5254,1981
5256,1999
5258,1953
5262,1959
5266,1996
5268,1965
5270,1956
5272,1958
5274,1965
5277,1969
5282,1993
5286,1979
5289,1970
5291,1994
5293,1993
5296,1974
5298,1959
5301,1995
5304,1993
5305,1964
5307,1959
5308,1955
5312,1957
5315,1978
5322,1951
5325,1973
5328,1983
5329,1951
5332,1975
5334,1973
5337,1998
5338,2003
5341,1974
5347,1966
5351,1996
5354,1969
5360,1953
5362,1991
5364,1998
5366,1971
5374,1967
5380,1999
5384,2000
5386,1988
5388,1968
5391,2000
5394,2004
5398,1976
5403,1967
5404,1987
5409,1955
5411,1959
5413,1991
5414,1973
5420,1989
5423,1965
5424,1954
5430,1987
5432,1960
5434,1975
5435,1994
5446,2001
5447,1964
5452,1973
5455,2001
5456,2004
5458,2004
5462,1957
5463,1999
5464,2001
5466,1967
5467,1992
5468,1988
5482,1955
5483,2001
5484,1958
5486,1991
5488,1983
5491,1953
5494,1990
5496,1957
5502,1980
5505,1962
5507,1984
5508,1950
5517,1980
5523,1972
5526,1990
5527,1952
5528,1998
5530,2000
5533,1978
5534,1977
5536,1989
5540,1990
5543,1978
5548,1994
5556,1990
5559,2003
5560,1972
5563,1992
5565,1987
5566,1988
5572,1959
5575,1985
5578,1971
5580,2002
5582,1999
5585,1977
5591,1964
5595,1986
5598,1988
5599,1994
5600,1976
5602,2004
5605,1985
5607,1959
5608,1973
5609,1976
5612,1983
5615,1981
5617,1960
5621,1982
5624,1962
5625,1969
5628,1982
5632,1977
5635,1964
5641,2002
5645,1995
5647,1954
5649,2003
5655,2000
5658,1965
5661,1981
5664,1952
5665,1966
5668,1955
5671,1954
5674,1977
5677,1959
5679,1956
5682,2002
5683,1970
5687,1966
5688,1965
5691,1961
5696,1993
5703,1961
5704,1955
5705,1987
5712,1967
5714,2001
5719,1996
5721,1986
5723,1992
5729,1992
5730,1969
5732,1998
5733,1987
5736,1973
5739,1998
5740,1991
5741,1974
5744,1993
5748,2002
5751,1990
5753,1951
5756,1977
5759,1968
5760,1958
5762,1970
5764,1955
5768,1981
5769,1958
5771,1984
5774,1962
5775,1958
5777,1994
5780,1955
5782,1973
5783,1985
5784,1968
5786,1986
5788,1972
5791,1985
5794,2002
5796,1989
5799,1962
5804,1950
5806,1985
5808,1999
5811,1996
5814,1987
5816,1968
5817,1953
5818,1974
5819,1977
5820,1957
5822,1993
5825,1965
5827,2003
5830,1999
5831,1999
5834,1971
5841,1961
5844,1961
5849,1998
5851,1987
5856,1986
5859,1971
5860,1957
5862,1973
5865,1961
5866,1980
5868,1964
5870,1967
5876,1999
5881,1958
5890,1962
5892,1977
5895,1954
5898,2004
5899,1995
5901,1970
5903,1968
5904,1993
5907,2002
5908,1961
5911,1987
5917,1986
5920,1992
5922,1955
5923,1972
5924,1986
5930,1996
5933,1990
5936,1994
5937,1981
5939,1979
5940,1971
5943,1999
5946,2003
5947,1968
5950,1972
5953,1969
5959,1965
5962,1996
5968,1989
5971,1998
5974,1950
5975,1952
5982,1970
5983,1982
5986,1968
5987,2002
5988,1952
5990,1956
5994,1995
5997,1998
5998,1954
6001,2000
6004,2001
6007,1985
6010,1952
6011,1992
6012,1991
6013,1998
6015,1974
6017,1950
6025,1963
6026,1971
6028,1972
6034,1992
6040,1979
6041,1974
6044,1973
6051,1998
6054,1990
6055,1971
6057,1986
6059,1976
6063,1982
6065,1971
6066,1998
6075,1971
6078,1956
6080,1981
6081,1983
6084,1967
6087,2001
6088,1950
6092,1954
6094,1968
6095,1989
6097,1967
6101,1976
6103,1951
6106,1989
6107,1967
6109,1990
6111,1958
6112,1989
6115,1989
6119,1968
6124,1989
6127,2001
6128,1978
6129,1983
6132,1953
6133,1965
6134,1970
6137,1978
6142,1961
6145,1987
6147,1985
6157,2002
6159,1964
6162,1954
6165,2002
6166,2000
6170,1981
6174,1972
6177,1972
6178,1968
6180,1954
6182,1992
6183,1987
6186,1972
6189,1967
6192,1972
6197,1974
6198,1974
6202,2004
6203,1976
6209,1978
6211,1977
6212,1993
6213,1950
6216,1989
6218,1986
6219,1989
6223,1979
6225,1951
6230,1968
6231,1956
6232,1967
6238,1993
6239,1980
6242,1982
6244,1994
6247,1963
6250,1994
6252,1986
6261,1989
6263,1993
6267,1997
6269,1963
6271,1983
6274,1952
6277,1956
6280,1961
6283,1959
6284,1980
6286,1966
6288,1973
6291,2000
6293,1990
6296,2004
6299,1956
6301,1993
6305,2004
6311,1969
6312,1989
6314,1988
6317,1991
6319,1962
6321,1957
6322,1975
6323,1979
6327,1962
6329,1972
6330,1950
6333,1985
6338,1955
6344,1972
6346,1991
6349,1961
6352,1970
6358,1975
6359,1995
6364,1980
6366,1965
6369,1970
6371,2000
6373,2003
6375,1987
6378,1969
6382,1973
6386,1987
6390,1979
6395,1968
6398,2001
6400,1958
6402,1973
6403,1985
6404,1956
6410,1995
6411,1993
6413,1966
6414,1986
6417,1971
6421,1993
6425,1959
6426,1954
6434,1978
6438,1956
6439,1980
6442,1961
6443,1991
6444,1960
6447,1966
6452,2001
6458,1984
6460,1971
6464,1964
6467,1965
6469,1953
6470,1971
6476,1988
6477,1979
6479,1985
6482,1983
6486,1954
6489,1979
6492,1969
6494,2002
6499,1965
6501,1991
6506,1969
6507,1991
6509,1999
6513,1954
6516,1974
6522,1966
6523,1966
6525,1990
6529,1978
6534,1988
6537,1993
6539,1989
6545,1967
6548,2001
6549,1986
6551,1982
6553,1986
6555,1961
6559,1991
6563,1981
6564,1985
6565,1998
6574,1962
6576,1969
6577,1998
6578,1987
6583,1988
6585,2003
6591,1960
6594,1952
6597,1994
6600,1977
6603,1974
6606,1957
6609,1986
6617,1956
6623,1959
6624,2003
6627,1977
6631,1983
6633,1975
6634,1981
6636,1953
6637,1981
6638,1991
6641,1974
6642,1999
6645,1979
6648,1951
6650,2002
6653,1957
6656,1962
6658,1995
6663,1974
6665,1960
6666,2001
6671,1975
6674,1974
6677,2003
6679,1998
6684,2002
6689,1959
6692,1964
6695,1963
6698,1968
6699,1988
6700,1971
6701,1953
6702,1978
6703,1999
6704,1966
6705,1992
6708,1966
6711,1967
6718,1996
6721,1970
6723,1998
6726,1974
6727,1958
6731,1989
6735,1985
6740,1980
6743,1970
6745,1999
6746,1998
6750,1956
6753,1996
6756,1993
6757,1968
6763,1967
6765,1987
6767,2000
6772,2002
6781,1990
6784,1958
6786,1958
6789,2002
6792,1985
6793,1955
6794,1957
6797,1958
6799,1952
6801,1965
6804,1965
6811,1951
6816,1964
6818,1977
6819,1968
6820,1952
6823,1985
6826,1955
6828,1962
6830,1988
6834,1992
6835,1957
6839,1991
6844,1957
6845,1950
6847,1955
6852,1958
6855,1987
6857,1975
6860,1964
6866,1982
6872,1975
6874,1971
6875,1972
6878,2000
6881,1975
6884,1991
6887,1958
6888,1967
6889,1956
6891,1997
6892,1998
6897,1979
6907,1957
6914,1984
6915,1950
6919,1984
6923,1983
6929,1995
6931,2001
6932,1991
6937,1981
6939,1960
6945,1962
6946,1973
6950,1970
6951,1970
6953,1963
6957,1958
6961,1965
6962,1950
6967,1974
6969,1994
6970,1973
6973,1951
6982,1953
6983,2001
6986,1951
6989,1995
6993,1993
6994,2004
6996,1967
7002,1980
7008,1997
7013,1980
7016,1973
7017,1951
7018,1953
7019,1988
7020,2001
7021,1982
7029,1959
7032,1971
7035,1984
7039,1998
7041,1975
7044,1973
7046,1965
7049,1985
7050,1958
7051,1990
7054,1970
7058,1978
7059,1962
7061,1967
7064,1955
7066,1986
7071,1955
7079,1987
7084,1996
7087,1986
7089,1983
7091,1951
7094,1968
